Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_0322,0,0.95215,0.6454861111111111,0.84140625,0.8875,0.94921875
image_0322,0,0.95166,0.7423611111111111,0.65078125,0.9395833333333333,0.83046875
image_0322,0,0.77979,0.6583333333333333,0.3765625,0.8888888888888888,0.5015625
image_0323,0,0.96582,0.7020833333333333,0.3228515625,0.8423611111111111,0.45859375
image_0323,0,0.96143,0.6642361111111111,0.496484375,0.8479166666666667,0.608203125
image_0324,0,0.96729,0.6739583333333333,0.72265625,0.86875,0.92578125
image_0324,0,0.95996,0.6951388888888889,0.2810546875,0.8506944444444444,0.476953125
image_0324,0,0.93311,0.6704861111111111,0.58828125,0.8465277777777778,0.68828125
image_0325,0,0.94531,0.6826388888888889,0.3369140625,0.8243055555555555,0.45
image_0325,0,0.93652,0.6350694444444445,0.64921875,0.7930555555555555,0.74375
image_0326,0,0.93701,0.7201388888888889,0.36015625,0.8993055555555556,0.49921875
image_0326,0,0.72803,0.80625,0.821875,0.89375,0.9234375
image_0327,0,0.95264,0.7013888888888888,0.8078125,0.8680555555555556,0.9265625
image_0328,0,0.96045,0.6666666666666666,0.415234375,0.8958333333333334,0.537890625
image_0328,0,0.95654,0.6604166666666667,0.623828125,0.8784722222222222,0.744921875
image_0328,0,0.8999,0.7243055555555555,0.825,0.8909722222222223,0.9671875
image_0329,0,0.95166,0.6590277777777778,0.3345703125,0.8368055555555556,0.433203125
image_0329,0,0.91357,0.7048611111111112,0.573828125,0.8645833333333334,0.725390625
image_0329,0,0.81885,0.6972222222222222,0.46015625,0.8319444444444445,0.54609375
image_0330,0,0.94385,0.6979166666666666,0.286328125,0.83125,0.40234375
image_0330,0,0.92432,0.7111111111111111,0.61640625,0.8361111111111111,0.70234375
image_0331,0,0.96826,0.6395833333333333,0.623828125,0.9020833333333333,0.8328125
image_0331,0,0.94727,0.7013888888888888,0.140625,0.8361111111111111,0.294140625
image_0332,0,0.97363,0.6847222222222222,0.58828125,0.9361111111111111,0.7734375
image_0332,0,0.94434,0.6416666666666667,0.44609375,0.8555555555555555,0.5515625
image_0333,0,0.95312,0.6711805555555556,0.519140625,0.8430555555555556,0.651953125
image_0334,0,0.77588,0.6895833333333333,0.610546875,0.8034722222222223,0.712109375
image_0335,0,0.49805,0.6451388888888889,0.74140625,0.8506944444444444,0.82421875
image_0336,0,0.90576,0.6979166666666666,0.343359375,0.8548611111111111,0.460546875
image_0336,0,0.81299,0.75,0.505078125,0.8444444444444444,0.604296875
image_0337,0,0.95215,0.7736111111111111,0.563671875,0.9666666666666667,0.721484375
image_0337,0,0.94482,0.7472222222222222,0.18515625,0.9305555555555556,0.360546875
image_0337,0,0.76074,0.7305555555555555,0.413671875,0.9361111111111111,0.535546875
image_0338,0,0.95312,0.7138888888888889,0.34296875,0.8444444444444444,0.43984375
image_0338,0,0.94482,0.6805555555555556,0.52109375,0.825,0.6265625
image_0338,0,0.92432,0.6916666666666667,0.17265625,0.8583333333333333,0.265625
image_0339,0,0.9585,0.6833333333333333,0.1833984375,0.8222222222222222,0.2994140625
image_0339,0,0.94482,0.6045138888888889,0.360546875,0.8194444444444444,0.428515625
image_0340,0,0.95264,0.6600694444444445,0.658984375,0.8131944444444444,0.739453125
image_0340,0,0.9502,0.6461805555555555,0.407421875,0.8409722222222222,0.517578125
image_0340,0,0.88574,0.6861111111111111,0.2904296875,0.7888888888888889,0.37734375
image_0341,0,0.95996,0.7604166666666666,0.273828125,0.99375,0.414453125
image_0341,0,0.83643,0.7361111111111112,0.54765625,0.9388888888888889,0.68203125
image_0342,0,0.95996,0.7375,0.312890625,0.8777777777777778,0.455859375
image_0342,0,0.90479,0.6725694444444444,0.569921875,0.9013888888888889,0.664453125
image_0343,0,0.95264,0.73125,0.3505859375,0.9270833333333334,0.4765625
image_0344,0,0.95703,0.6677083333333333,0.319921875,0.7979166666666667,0.433984375
image_0344,0,0.95166,0.5875,0.553515625,0.8,0.648046875
image_0344,0,0.78809,0.6329861111111111,0.74140625,0.8,0.83203125
image_0345,0,0.96533,0.7020833333333333,0.08935546875,0.8493055555555555,0.228515625
image_0345,0,0.95752,0.6979166666666666,0.427734375,0.8465277777777778,0.501953125
image_0345,0,0.95508,0.6465277777777778,0.70859375,0.8104166666666667,0.82578125
image_0346,0,0.95361,0.5913194444444444,0.401953125,0.7854166666666667,0.499609375
image_0346,0,0.92627,0.6083333333333333,0.2390625,0.7583333333333333,0.326171875
image_0346,0,0.88086,0.640625,0.5234375,0.7763888888888889,0.65234375
image_0347,0,0.95898,0.5277777777777778,0.608203125,0.7791666666666667,0.715234375
image_0347,0,0.90039,0.6204861111111111,0.3556640625,0.7576388888888889,0.44453125
image_0348,0,0.95605,0.6368055555555555,0.75859375,0.8534722222222222,0.87265625
image_0348,0,0.9209,0.6826388888888889,0.4109375,0.8229166666666666,0.5046875
image_0348,0,0.91846,0.6565972222222223,0.0638671875,0.8125,0.15234375
image_0349,0,0.96289,0.6298611111111111,0.6453125,0.7965277777777777,0.73671875
image_0349,0,0.92383,0.621875,0.328515625,0.7979166666666667,0.427734375
image_0350,0,0.96338,0.6145833333333334,0.3015625,0.7784722222222222,0.39453125
image_0350,0,0.95605,0.6368055555555555,0.759765625,0.7770833333333333,0.85234375
image_0351,0,0.86963,0.6336805555555556,0.3140625,0.8145833333333333,0.4484375
image_0352,0,0.96387,0.6159722222222223,0.3171875,0.8159722222222222,0.45078125
image_0352,0,0.94678,0.6048611111111111,0.81484375,0.7743055555555556,0.92265625
image_0352,0,0.91113,0.6354166666666666,0.56171875,0.8284722222222223,0.69375
image_0353,0,0.95703,0.6368055555555555,0.74609375,0.8604166666666667,0.86796875
image_0353,0,0.95508,0.6965277777777777,0.484375,0.8895833333333333,0.62109375
image_0354,0,0.94482,0.7111111111111111,0.58203125,0.8777777777777778,0.7015625
image_0355,0,0.92383,0.5857638888888889,0.459765625,0.7166666666666667,0.541015625
image_0356,0,0.95898,0.6034722222222222,0.441796875,0.7895833333333333,0.525390625
image_0356,0,0.93652,0.6027777777777777,0.278125,0.7777777777777778,0.38828125
image_0356,0,0.92822,0.6770833333333334,0.573828125,0.8090277777777778,0.691796875
image_0357,0,0.96436,0.6236111111111111,0.319921875,0.8513888888888889,0.461328125
image_0357,0,0.96338,0.6048611111111111,0.2099609375,0.7798611111111111,0.3072265625
image_0357,0,0.94873,0.65625,0.55,0.7840277777777778,0.6765625
image_0358,0,0.95752,0.6756944444444445,0.1294921875,0.7868055555555555,0.2408203125
image_0358,0,0.88428,0.6569444444444444,0.63046875,0.7916666666666666,0.7875
image_0359,0,0.93555,0.6510416666666666,0.5625,0.7979166666666667,0.65859375
image_0360,0,0.9502,0.6902777777777778,0.280859375,0.8291666666666667,0.38203125
image_0360,0,0.92529,0.671875,0.383984375,0.8201388888888889,0.487109375
image_0360,0,0.91357,0.65,0.5640625,0.7986111111111112,0.653125
image_0361,0,0.90869,0.5826388888888889,0.390234375,0.7180555555555556,0.439453125
image_0362,0,0.94434,0.6159722222222223,0.3130859375,0.7055555555555556,0.4
image_0362,0,0.94238,0.6100694444444444,0.630859375,0.7208333333333333,0.719140625
image_0362,0,0.93994,0.6079861111111111,0.47890625,0.7298611111111111,0.60859375
image_0363,0,0.93457,0.6256944444444444,0.476953125,0.7493055555555556,0.560546875
image_0363,0,0.91309,0.6520833333333333,0.335546875,0.76875,0.4015625
image_0364,0,0.94922,0.61875,0.2619140625,0.7729166666666667,0.446484375
image_0364,0,0.92285,0.571875,0.479296875,0.7520833333333333,0.550390625
image_0364,0,0.91309,0.5986111111111111,0.558984375,0.7611111111111111,0.626171875
image_0365,0,0.9292,0.5743055555555555,0.390625,0.7173611111111111,0.5
image_0365,0,0.88623,0.6194444444444445,0.59296875,0.7444444444444445,0.67265625
image_0366,0,0.93652,0.5850694444444444,0.453125,0.7229166666666667,0.50546875
image_0366,0,0.90918,0.6458333333333334,0.65703125,0.7388888888888889,0.74296875
image_0366,0,0.84814,0.5940972222222223,0.278515625,0.7208333333333333,0.3890625
image_0367,0,0.95801,0.6423611111111112,0.680859375,0.7659722222222223,0.7875
image_0367,0,0.93994,0.6548611111111111,0.4703125,0.7618055555555555,0.5328125
image_0368,0,0.96436,0.6211805555555555,0.5640625,0.8986111111111111,0.78828125
image_0368,0,0.96289,0.7097222222222223,0.175,0.8597222222222223,0.29609375
image_0368,0,0.96191,0.6951388888888889,0.396875,0.8673611111111111,0.51328125
image_0369,0,0.95557,0.6965277777777777,0.58828125,0.8618055555555556,0.6921875
image_0369,0,0.94531,0.6979166666666666,0.421875,0.8298611111111112,0.553125
image_0370,0,0.92041,0.7513888888888889,0.4859375,0.9055555555555556,0.61015625
image_0371,0,0.95508,0.7145833333333333,0.394140625,0.8340277777777778,0.503515625
image_0372,0,0.93213,0.6767361111111111,0.272265625,0.8604166666666667,0.386328125
image_0372,0,0.46094,0.6902777777777778,0.613671875,0.8194444444444444,0.726953125
image_0373,0,0.95264,0.7104166666666667,0.239453125,0.8354166666666667,0.340234375
image_0373,0,0.94873,0.7319444444444444,0.567578125,0.8416666666666667,0.664453125
image_0373,0,0.93652,0.6576388888888889,0.3544921875,0.8381944444444445,0.47578125
image_0374,0,0.6792,0.6520833333333333,0.484765625,0.7909722222222222,0.607421875
image_0374,0,0.55811,0.66875,0.3513671875,0.7826388888888889,0.4171875
image_0375,0,0.94336,0.65,0.415234375,0.8486111111111111,0.536328125
image_0376,0,0.96191,0.5847222222222223,0.48046875,0.8236111111111111,0.6125
image_0376,0,0.93652,0.6833333333333333,0.289453125,0.7833333333333333,0.377734375
image_0376,0,0.92676,0.6184027777777777,0.878125,0.7826388888888889,0.965625
image_0377,0,0.95068,0.65625,0.66328125,0.8576388888888888,0.7921875
image_0377,0,0.95068,0.6951388888888889,0.272265625,0.8493055555555555,0.3890625
image_0378,0,0.95654,0.6326388888888889,0.0916015625,0.8590277777777777,0.223046875
image_0379,0,0.94189,0.6756944444444445,0.58203125,0.9131944444444444,0.72578125
image_0380,0,0.96289,0.6861111111111111,0.769921875,0.9125,0.91171875
image_0380,0,0.95068,0.7090277777777778,0.2357421875,0.91875,0.394921875
image_0380,0,0.94629,0.7125,0.1048828125,0.9152777777777777,0.2287109375
image_0381,0,0.96875,0.6604166666666667,0.26484375,0.89375,0.3921875
image_0381,0,0.94434,0.7375,0.08671875,0.8638888888888889,0.2533203125
image_0381,0,0.88623,0.7291666666666666,0.739453125,0.8638888888888889,0.8484375
image_0382,0,0.97021,0.6895833333333333,0.6578125,0.9284722222222223,0.8359375
image_0382,0,0.94678,0.6524305555555555,0.105078125,0.8819444444444444,0.2322265625
image_0383,0,0.96143,0.6916666666666667,0.586328125,0.9222222222222223,0.730859375
image_0384,0,0.96924,0.6138888888888889,0.298046875,0.8361111111111111,0.485546875
image_0384,0,0.94873,0.6607638888888889,0.834375,0.7944444444444444,0.9265625
image_0384,0,0.9375,0.6357638888888889,0.580078125,0.8006944444444445,0.640234375
image_0385,0,0.95166,0.6364583333333333,0.715234375,0.7465277777777778,0.790625
image_0386,0,0.96582,0.6024305555555556,0.77890625,0.8236111111111111,0.91171875
image_0386,0,0.96191,0.6638888888888889,0.626171875,0.8555555555555555,0.733203125
image_0386,0,0.9541,0.6260416666666667,0.391015625,0.8458333333333333,0.561328125
image_0387,0,0.94873,0.6840277777777778,0.290234375,0.8506944444444444,0.44453125
image_0387,0,0.94043,0.6534722222222222,0.49140625,0.8104166666666667,0.5890625
image_0388,0,0.93896,0.6173611111111111,0.4421875,0.7381944444444445,0.5109375
image_0389,0,0.94482,0.6114583333333333,0.3416015625,0.7291666666666666,0.417578125
image_0390,0,0.93701,0.659375,0.680859375,0.7895833333333333,0.7828125
image_0390,0,0.93506,0.6340277777777777,0.361328125,0.7909722222222222,0.448046875
image_0390,0,0.85303,0.7006944444444444,0.485546875,0.8006944444444445,0.565234375
image_0391,0,0.95264,0.6479166666666667,0.48125,0.7340277777777777,0.59140625
image_0391,0,0.88428,0.6027777777777777,0.2865234375,0.71875,0.3646484375
image_0392,0,0.95312,0.6003472222222223,0.45703125,0.725,0.51875
image_0392,0,0.94287,0.6267361111111112,0.605078125,0.7180555555555556,0.691015625
image_0392,0,0.92773,0.6138888888888889,0.3236328125,0.7319444444444444,0.405859375
image_0393,0,0.95605,0.6597222222222222,0.573828125,0.8291666666666667,0.680859375
image_0393,0,0.9502,0.5951388888888889,0.31796875,0.8534722222222222,0.41953125
image_0393,0,0.93994,0.7048611111111112,0.445703125,0.8770833333333333,0.558984375
image_0394,0,0.96094,0.6923611111111111,0.10751953125,0.8229166666666666,0.223828125
image_0394,0,0.92285,0.6541666666666667,0.686328125,0.8472222222222222,0.769140625
image_0394,0,0.90332,0.6680555555555555,0.5671875,0.8861111111111111,0.71484375
image_0395,0,0.96289,0.6756944444444445,0.4375,0.7701388888888889,0.5484375
image_0395,0,0.94141,0.6284722222222222,0.705078125,0.7631944444444444,0.7984375
image_0396,0,0.94141,0.6847222222222222,0.69296875,0.8527777777777777,0.79921875
image_0397,0,0.96289,0.59375,0.67421875,0.7354166666666667,0.8171875
image_0397,0,0.93799,0.5940972222222223,0.477734375,0.7020833333333333,0.541015625
image_0398,0,0.94629,0.6097222222222223,0.4140625,0.7291666666666666,0.48515625
image_0398,0,0.94238,0.6069444444444444,0.661328125,0.7361111111111112,0.747265625
image_0398,0,0.92139,0.6447916666666667,0.5875,0.7541666666666667,0.64765625
image_0399,0,0.94678,0.6444444444444445,0.7078125,0.8083333333333333,0.8296875
image_0399,0,0.92871,0.6260416666666667,0.2978515625,0.7722222222222223,0.378125
image_0399,0,0.85303,0.6524305555555555,0.48359375,0.7694444444444445,0.56953125
image_0400,0,0.96729,0.6586805555555556,0.1658203125,0.8173611111111111,0.3650390625
image_0400,0,0.95605,0.6631944444444444,0.3796875,0.8215277777777777,0.46015625
image_0400,0,0.95117,0.7069444444444445,0.526171875,0.8319444444444445,0.608203125
image_0401,0,0.94824,0.6791666666666667,0.2462890625,0.8666666666666667,0.3458984375
image_0402,0,0.94873,0.7180555555555556,0.350390625,0.8277777777777777,0.460546875
image_0402,0,0.93945,0.6159722222222223,0.47734375,0.7951388888888888,0.53828125
image_0402,0,0.93457,0.6541666666666667,0.2484375,0.7930555555555555,0.33671875
image_0403,0,0.97266,0.6006944444444444,0.2931640625,0.8854166666666666,0.4984375
image_0403,0,0.96387,0.6944444444444444,0.54140625,0.8694444444444445,0.640625
image_0404,0,0.94531,0.6965277777777777,0.386328125,0.8493055555555555,0.473828125
image_0405,0,0.94141,0.6847222222222222,0.5265625,0.8555555555555555,0.6234375
image_0406,0,0.93311,0.6590277777777778,0.417578125,0.8548611111111111,0.554296875
image_0406,0,0.9248,0.6888888888888889,0.2734375,0.8333333333333334,0.365234375
image_0406,0,0.92041,0.6618055555555555,0.58203125,0.8993055555555556,0.753125
image_0407,0,0.97168,0.5284722222222222,0.3078125,0.8493055555555555,0.4546875
image_0407,0,0.96094,0.6746527777777778,0.54375,0.8416666666666667,0.63515625
image_0408,0,0.95654,0.5951388888888889,0.418359375,0.7145833333333333,0.493359375
image_0408,0,0.94775,0.46944444444444444,0.248828125,0.7215277777777778,0.3609375
image_0408,0,0.93701,0.6097222222222223,0.602734375,0.7305555555555555,0.672265625
image_0409,0,0.93848,0.6493055555555556,0.15224609375,0.80625,0.254296875
image_0410,0,0.96729,0.5284722222222222,0.598828125,0.8006944444444445,0.753515625
image_0410,0,0.9541,0.45416666666666666,0.166796875,0.7729166666666667,0.269921875
image_0410,0,0.92285,0.6277777777777778,0.3365234375,0.7708333333333334,0.4171875
image_0411,0,0.96631,0.60625,0.15390625,0.8270833333333333,0.320703125
image_0411,0,0.94287,0.6715277777777777,0.80859375,0.8284722222222223,0.91015625
image_0412,0,0.95801,0.6329861111111111,0.2369140625,0.7875,0.3255859375
image_0413,0,0.94971,0.6364583333333333,0.59453125,0.7791666666666667,0.6765625
image_0414,0,0.95166,0.5694444444444444,0.737890625,0.9069444444444444,0.86953125
image_0414,0,0.94971,0.6819444444444445,0.385546875,0.8722222222222222,0.488671875
image_0414,0,0.94629,0.6618055555555555,0.03876953125,0.8784722222222222,0.225
image_0415,0,0.96631,0.6715277777777777,0.08984375,0.8479166666666667,0.20234375
image_0415,0,0.93408,0.7069444444444445,0.556640625,0.8708333333333333,0.683984375
image_0416,0,0.95654,0.7069444444444445,0.0880859375,0.8902777777777777,0.2373046875
image_0417,0,0.95264,0.6180555555555556,0.705078125,0.8986111111111111,0.86171875
image_0417,0,0.95166,0.6618055555555555,0.2478515625,0.8354166666666667,0.4046875
image_0417,0,0.92725,0.7166666666666667,0.54140625,0.8597222222222223,0.68828125
image_0418,0,0.96387,0.5982638888888889,0.585546875,0.8597222222222223,0.696484375
image_0418,0,0.96289,0.6604166666666667,0.408984375,0.8909722222222223,0.555078125
image_0419,0,0.96631,0.6875,0.19296875,0.9013888888888889,0.41328125
image_0419,0,0.96191,0.6805555555555556,0.6671875,0.8680555555555556,0.84609375
image_0419,0,0.95703,0.7034722222222223,0.5296875,0.9034722222222222,0.6109375
image_0420,0,0.9541,0.5635416666666667,0.673828125,0.7361111111111112,0.754296875
image_0420,0,0.9502,0.5944444444444444,0.2853515625,0.7555555555555555,0.4234375
image_0420,0,0.88721,0.5954861111111112,0.49296875,0.7798611111111111,0.63984375
image_0421,0,0.92822,0.6354166666666666,0.534765625,0.7465277777777778,0.611328125
image_0421,0,0.85889,0.6340277777777777,0.719140625,0.7659722222222223,0.7984375
image_0421,0,0.5293,0.6965277777777777,0.3478515625,0.7576388888888889,0.407421875
image_0422,0,0.96582,0.5635416666666667,0.29375,0.7569444444444444,0.436328125
image_0422,0,0.94775,0.6673611111111111,0.796875,0.7701388888888889,0.9140625
image_0422,0,0.9248,0.6475694444444444,0.532421875,0.7534722222222222,0.614453125
image_0423,0,0.95898,0.6423611111111112,0.228125,0.8451388888888889,0.4484375
image_0423,0,0.95166,0.7027777777777777,0.78046875,0.8819444444444444,0.90078125
image_0423,0,0.78809,0.6909722222222222,0.540625,0.8243055555555555,0.6546875
image_0424,0,0.95166,0.6378472222222222,0.35078125,0.7506944444444444,0.43359375
image_0424,0,0.95117,0.6663194444444445,0.580859375,0.7729166666666667,0.680078125
image_0425,0,0.95654,0.6118055555555556,0.646875,0.7604166666666666,0.76328125
image_0426,0,0.92871,0.6399305555555556,0.50390625,0.7381944444444445,0.5703125
image_0426,0,0.92432,0.65,0.672265625,0.75,0.769140625
image_0427,0,0.95654,0.6402777777777777,0.39296875,0.725,0.4765625
image_0427,0,0.94727,0.6277777777777778,0.2384765625,0.7208333333333333,0.3529296875
image_0428,0,0.94092,0.6347222222222222,0.437109375,0.7319444444444444,0.530078125
image_0428,0,0.89844,0.6256944444444444,0.221875,0.7194444444444444,0.31796875
image_0429,0,0.94775,0.6423611111111112,0.629296875,0.7770833333333333,0.701953125
image_0429,0,0.93408,0.5857638888888889,0.36015625,0.7736111111111111,0.49140625
image_0430,0,0.92041,0.6354166666666666,0.413671875,0.7493055555555556,0.526953125
image_0430,0,0.86963,0.6375,0.582421875,0.7722222222222223,0.706640625
image_0431,0,0.93506,0.6416666666666667,0.557421875,0.7402777777777778,0.672265625
image_0432,0,0.9585,0.7493055555555556,0.31875,0.9173611111111111,0.5359375
image_0433,0,0.95898,0.6798611111111111,0.374609375,0.8381944444444445,0.541796875
image_0433,0,0.95508,0.6430555555555556,0.54140625,0.8388888888888889,0.703125
image_0433,0,0.95166,0.7020833333333333,0.19765625,0.8451388888888889,0.349609375
image_0434,0,0.96973,0.5944444444444444,0.28046875,0.9166666666666666,0.40078125
image_0434,0,0.95605,0.7486111111111111,0.522265625,0.9333333333333333,0.647265625
image_0435,0,0.96143,0.6708333333333333,0.1705078125,0.8333333333333334,0.3248046875
image_0435,0,0.96045,0.6993055555555555,0.362890625,0.8354166666666667,0.470703125
image_0435,0,0.95947,0.7263888888888889,0.5421875,0.8527777777777777,0.640625
image_0436,0,0.94385,0.6496527777777777,0.511328125,0.7791666666666667,0.635546875
image_0436,0,0.94043,0.5864583333333333,0.19375,0.7722222222222223,0.347265625
image_0436,0,0.88428,0.6645833333333333,0.39765625,0.7673611111111112,0.4875
image_0437,0,0.77197,0.7472222222222222,0.6390625,0.9625,0.8375
image_0438,0,0.95508,0.7166666666666667,0.372265625,0.8916666666666667,0.562890625
image_0438,0,0.93262,0.5767361111111111,0.615234375,0.8951388888888889,0.8046875
image_0439,0,0.96436,0.70625,0.3705078125,0.8895833333333333,0.563671875
image_0439,0,0.95508,0.6309027777777778,0.2009765625,0.8402777777777778,0.3173828125
image_0439,0,0.95264,0.7243055555555555,0.58046875,0.8715277777777778,0.7609375
image_0440,0,0.94629,0.6111111111111112,0.24765625,0.8416666666666667,0.3453125
image_0441,0,0.96582,0.6479166666666667,0.00576171875,0.8270833333333333,0.18671875
image_0441,0,0.96338,0.6993055555555555,0.58515625,0.84375,0.72265625
image_0441,0,0.95508,0.6034722222222222,0.320703125,0.8881944444444444,0.457421875
image_0442,0,0.95801,0.5951388888888889,0.803125,0.8326388888888889,0.9203125
image_0442,0,0.93311,0.6513888888888889,0.16298828125,0.8069444444444445,0.298828125
image_0443,0,0.96191,0.6222222222222222,0.569921875,0.9013888888888889,0.691796875
image_0443,0,0.95166,0.6354166666666666,0.07319375,0.8520833333333333,0.180078125
image_0443,0,0.9458,0.7048611111111112,0.7984375,0.8895833333333333,0.9453125
image_0444,0,0.96582,0.5847222222222223,0.02944375,0.8597222222222223,0.1505859375
image_0444,0,0.95312,0.725,0.304296875,0.9027777777777778,0.526953125
image_0444,0,0.91943,0.7027777777777777,0.728125,0.8666666666666667,0.81484375
image_0445,0,0.96387,0.7347222222222223,0.27109375,0.9180555555555555,0.4
image_0445,0,0.9541,0.7055555555555556,0.064453125,0.8791666666666667,0.2384765625
image_0445,0,0.94727,0.7465277777777778,0.60390625,0.9145833333333333,0.78515625
image_0446,0,0.9624,0.6,0.6390625,0.7694444444444445,0.721875
image_0446,0,0.95361,0.6243055555555556,0.2251953125,0.7618055555555555,0.3068359375
image_0446,0,0.91504,0.6760416666666667,0.318359375,0.7777777777777778,0.433984375
image_0447,0,0.97266,0.6354166666666666,0.649609375,0.80625,0.758203125
image_0447,0,0.96826,0.6180555555555556,0.480078125,0.8,0.564453125
image_0447,0,0.96631,0.5819444444444445,0.195703125,0.7729166666666667,0.285546875
image_0448,0,0.9585,0.6805555555555556,0.6484375,0.8083333333333333,0.74453125
image_0448,0,0.95654,0.665625,0.424609375,0.7875,0.554296875
image_0448,0,0.93701,0.6611111111111111,0.8109375,0.7791666666666667,0.915625
image_0449,0,0.91748,0.6083333333333333,0.68046875,0.7451388888888889,0.753125
image_0450,0,0.96191,0.6958333333333333,0.696875,0.9083333333333333,0.9078125
image_0450,0,0.95068,0.6517361111111111,0.284375,0.9743055555555555,0.455859375
image_0450,0,0.94775,0.71875,0.565625,0.8826388888888889,0.68515625
image_0451,0,0.95654,0.7513888888888889,0.404296875,0.8930555555555556,0.551171875
image_0452,0,0.95508,0.671875,0.369140625,0.8097222222222222,0.470703125
image_0452,0,0.94824,0.5864583333333333,0.523046875,0.81875,0.619140625
image_0452,0,0.90527,0.6881944444444444,0.6671875,0.8715277777777778,0.8046875
image_0453,0,0.96338,0.5395833333333333,0.5359375,0.9451388888888889,0.7078125
image_0453,0,0.9502,0.66875,0.219140625,0.9701388888888889,0.344140625
image_0453,0,0.93164,0.6819444444444445,0.726953125,0.9027777777777778,0.81484375
image_0454,0,0.95898,0.6423611111111112,0.750390625,0.80625,0.92890625
image_0454,0,0.95312,0.5854166666666667,0.57421875,0.8201388888888889,0.75390625
image_0454,0,0.92871,0.6607638888888889,0.301171875,0.7930555555555555,0.38984375
image_0455,0,0.94385,0.7701388888888889,0.119921875,0.9659722222222222,0.27890625
image_0456,0,0.96631,0.6697916666666667,0.10107421875,0.8479166666666667,0.215234375
image_0456,0,0.96533,0.6413194444444444,0.658203125,0.8361111111111111,0.8359375
image_0457,0,0.9585,0.6986111111111111,0.215625,0.8583333333333333,0.342578125
image_0457,0,0.91406,0.7284722222222222,0.482421875,0.9243055555555556,0.597265625
image_0458,0,0.93701,0.7159722222222222,0.65703125,0.8798611111111111,0.8109375
image_0458,0,0.92822,0.69375,0.46875,0.8673611111111111,0.540625
image_0459,0,0.9541,0.7604166666666666,0.30625,0.9715277777777778,0.46328125
image_0459,0,0.9375,0.7180555555555556,0.708203125,0.9083333333333333,0.8015625
image_0460,0,0.94971,0.6180555555555556,0.6453125,0.7229166666666667,0.7015625
image_0461,0,0.95996,0.5684027777777778,0.34609375,0.7722222222222223,0.41484375
image_0461,0,0.95068,0.6569444444444444,0.6859375,0.7930555555555555,0.78359375
image_0461,0,0.9502,0.6625,0.514453125,0.7916666666666666,0.580859375
image_0462,0,0.9375,0.6118055555555556,0.632421875,0.7868055555555555,0.698046875
image_0463,0,0.96191,0.5923611111111111,0.646875,0.8409722222222222,0.74296875
image_0463,0,0.95557,0.6364583333333333,0.424609375,0.8333333333333334,0.491015625
image_0463,0,0.9541,0.5364583333333334,0.2208984375,0.8222222222222222,0.3396484375
image_0464,0,0.96094,0.7118055555555556,0.301953125,0.8618055555555556,0.441796875
image_0464,0,0.9585,0.6944444444444444,0.4640625,0.8625,0.63359375
image_0464,0,0.95068,0.7493055555555556,0.14384765625,0.8854166666666666,0.2578125
image_0465,0,0.94678,0.6958333333333333,0.419921875,0.7944444444444444,0.487109375
image_0466,0,0.97021,0.7013888888888888,0.354296875,0.9263888888888889,0.554296875
image_0466,0,0.95264,0.7583333333333333,0.628125,0.9736111111111111,0.7328125
image_0466,0,0.8335,0.7534722222222222,0.178515625,0.89375,0.31328125
image_0467,0,0.95752,0.6621527777777778,0.391015625,0.8138888888888889,0.462890625
image_0468,0,0.95068,0.6868055555555556,0.2080078125,0.8465277777777778,0.37734375
image_0468,0,0.93408,0.7166666666666667,0.6546875,0.8583333333333333,0.796875
image_0468,0,0.92822,0.7513888888888889,0.42421875,0.8777777777777778,0.58125
image_0469,0,0.95264,0.7256944444444444,0.2296875,0.8618055555555556,0.335546875
image_0469,0,0.95215,0.5347222222222222,0.40546875,0.8958333333333334,0.54296875
image_0469,0,0.94678,0.69375,0.57734375,0.8756944444444444,0.728125
image_0470,0,0.9502,0.6767361111111111,0.42265625,0.7902777777777777,0.54609375
image_0470,0,0.94092,0.6368055555555555,0.56796875,0.79375,0.67421875
image_0470,0,0.93799,0.6402777777777777,0.2845703125,0.7527777777777778,0.3435546875
image_0471,0,0.95752,0.7375,0.5171875,0.9013888888888889,0.634375
image_0472,0,0.96631,0.7430555555555556,0.265625,0.9638888888888889,0.460546875
image_0472,0,0.96484,0.7256944444444444,0.762109375,0.9729166666666667,0.87265625
image_0472,0,0.94824,0.7708333333333334,0.0576171875,0.9472222222222222,0.1662109375
image_0473,0,0.95459,0.6847222222222222,0.1943359375,0.8263888888888888,0.3251953125
image_0474,0,0.94141,0.6350694444444445,0.2236328125,0.7354166666666667,0.3080078125
image_0474,0,0.93945,0.6590277777777778,0.419140625,0.7590277777777777,0.508984375
image_0474,0,0.82764,0.6170138888888889,0.656640625,0.7569444444444444,0.744921875
image_0475,0,0.95215,0.6315972222222223,0.69921875,0.7625,0.78984375
image_0476,0,0.95996,0.6545138888888888,0.33125,0.8097222222222222,0.45390625
image_0476,0,0.95898,0.6767361111111111,0.67578125,0.8361111111111111,0.79453125
image_0476,0,0.91943,0.6451388888888889,0.135546875,0.7951388888888888,0.2142578125
image_0477,0,0.96777,0.6413194444444444,0.409375,0.8083333333333333,0.5015625
image_0477,0,0.9585,0.621875,0.1939453125,0.7826388888888889,0.3189453125
image_0477,0,0.95752,0.6753472222222222,0.616015625,0.8048611111111111,0.709765625
